1,0.00026902,0.00053804,0.00080706,0.0010761,0.0013451,0.0016141,0.0018831,0.0021522,0.0024212,0.0026902,0.0029592,0.0032283,0.0034973,0.0037663,0.0040353,0.0043043,0.0045734,0.0048424,0.0051114,0.0053804,0.0056494,0.0059185,0.0061875,0.0064565,0.0067255,0.0069946,0.0072636,0.0075326,0.0078016,0.0080706,0.0083397,0.0086087,0.0088777,0.0091467,0.0094157,0.0096848,0.0099538,0.010223,0.010492,0.010761,0.01103,0.011299,0.011568,0.011837,0.012106,0.012375,0.012644,0.012913,0.013182,0.013451,0.01372,0.013989,0.014258,0.014527,0.014796,0.015065,0.015334,0.015603,0.015872,0.016141,0.01641,0.016679,0.016948,0.017217,0.017486,0.017755,0.018024,0.018293,0.018562,0.018831,0.019101,0.01937,0.019639,0.019908,0.020177,0.020446,0.020715,0.020984,0.021253,0.021522,0.021791,0.02206,0.022329,0.022598,0.022867,0.023136,0.023405,0.023674,0.023943,0.024212,0.024481,0.02475,0.025019,0.025288,0.025557,0.025826,0.026095,0.026364,0.026633,0.026902
1.1,0.00026852,0.00053705,0.00080557,0.0010741,0.0013426,0.0016111,0.0018797,0.0021482,0.0024167,0.0026852,0.0029538,0.0032223,0.0034908,0.0037593,0.0040278,0.0042964,0.0045649,0.0048334,0.0051019,0.0053705,0.005639,0.0059075,0.006176,0.0064446,0.0067131,0.0069816,0.0072501,0.0075186,0.0077872,0.0080557,0.0083242,0.0085927,0.0088613,0.0091298,0.0093983,0.0096668,0.0099354,0.010204,0.010472,0.010741,0.011009,0.011278,0.011546,0.011815,0.012084,0.012352,0.012621,0.012889,0.013158,0.013426,0.013695,0.013963,0.014232,0.0145,0.014769,0.015037,0.015306,0.015574,0.015843,0.016111,0.01638,0.016648,0.016917,0.017185,0.017454,0.017723,0.017991,0.01826,0.018528,0.018797,0.019065,0.019334,0.019602,0.019871,0.020139,0.020408,0.020676,0.020945,0.021213,0.021482,0.02175,0.022019,0.022287,0.022556,0.022824,0.023093,0.023362,0.02363,0.023899,0.024167,0.024436,0.024704,0.024973,0.025241,0.02551,0.025778,0.026047,0.026315,0.026584,0.026852
1.2,0.00026811,0.00053622,0.00080433,0.0010724,0.0013405,0.0016087,0.0018768,0.0021449,0.002413,0.0026811,0.0029492,0.0032173,0.0034854,0.0037535,0.0040216,0.0042897,0.0045579,0.004826,0.0050941,0.0053622,0.0056303,0.0058984,0.0061665,0.0064346,0.0067027,0.0069708,0.007239,0.0075071,0.0077752,0.0080433,0.0083114,0.0085795,0.0088476,0.0091157,0.0093838,0.0096519,0.00992,0.010188,0.010456,0.010724,0.010992,0.011261,0.011529,0.011797,0.012065,0.012333,0.012601,0.012869,0.013137,0.013405,0.013674,0.013942,0.01421,0.014478,0.014746,0.015014,0.015282,0.01555,0.015818,0.016087,0.016355,0.016623,0.016891,0.017159,0.017427,0.017695,0.017963,0.018231,0.0185,0.018768,0.019036,0.019304,0.019572,0.01984,0.020108,0.020376,0.020644,0.020913,0.021181,0.021449,0.021717,0.021985,0.022253,0.022521,0.022789,0.023057,0.023326,0.023594,0.023862,0.02413,0.024398,0.024666,0.024934,0.025202,0.02547,0.025738,0.026007,0.026275,0.026543,0.026811
1.3,0.00026776,0.00053552,0.00080328,0.001071,0.0013388,0.0016066,0.0018743,0.0021421,0.0024098,0.0026776,0.0029454,0.0032131,0.0034809,0.0037486,0.0040164,0.0042842,0.0045519,0.0048197,0.0050874,0.0053552,0.005623,0.0058907,0.0061585,0.0064262,0.006694,0.0069618,0.0072295,0.0074973,0.007765,0.0080328,0.0083006,0.0085683,0.0088361,0.0091038,0.0093716,0.0096394,0.0099071,0.010175,0.010443,0.01071,0.010978,0.011246,0.011514,0.011781,0.012049,0.012317,0.012585,0.012852,0.01312,0.013388,0.013656,0.013924,0.014191,0.014459,0.014727,0.014995,0.015262,0.01553,0.015798,0.016066,0.016333,0.016601,0.016869,0.017137,0.017404,0.017672,0.01794,0.018208,0.018475,0.018743,0.019011,0.019279,0.019546,0.019814,0.020082,0.02035,0.020618,0.020885,0.021153,0.021421,0.021689,0.021956,0.022224,0.022492,0.02276,0.023027,0.023295,0.023563,0.023831,0.024098,0.024366,0.024634,0.024902,0.025169,0.025437,0.025705,0.025973,0.02624,0.026508,0.026776
1.4,0.00026746,0.00053492,0.00080238,0.0010698,0.0013373,0.0016048,0.0018722,0.0021397,0.0024072,0.0026746,0.0029421,0.0032095,0.003477,0.0037445,0.0040119,0.0042794,0.0045468,0.0048143,0.0050818,0.0053492,0.0056167,0.0058842,0.0061516,0.0064191,0.0066865,0.006954,0.0072215,0.0074889,0.0077564,0.0080238,0.0082913,0.0085588,0.0088262,0.0090937,0.0093612,0.0096286,0.0098961,0.010164,0.010431,0.010698,0.010966,0.011233,0.011501,0.011768,0.012036,0.012303,0.012571,0.012838,0.013106,0.013373,0.013641,0.013908,0.014175,0.014443,0.01471,0.014978,0.015245,0.015513,0.01578,0.016048,0.016315,0.016583,0.01685,0.017118,0.017385,0.017652,0.01792,0.018187,0.018455,0.018722,0.01899,0.019257,0.019525,0.019792,0.02006,0.020327,0.020595,0.020862,0.021129,0.021397,0.021664,0.021932,0.022199,0.022467,0.022734,0.023002,0.023269,0.023537,0.023804,0.024072,0.024339,0.024606,0.024874,0.025141,0.025409,0.025676,0.025944,0.026211,0.026479,0.026746
1.5,0.0002672,0.00053441,0.00080161,0.0010688,0.001336,0.0016032,0.0018704,0.0021376,0.0024048,0.002672,0.0029392,0.0032064,0.0034736,0.0037408,0.0040081,0.0042753,0.0045425,0.0048097,0.0050769,0.0053441,0.0056113,0.0058785,0.0061457,0.0064129,0.0066801,0.0069473,0.0072145,0.0074817,0.0077489,0.0080161,0.0082833,0.0085505,0.0088177,0.0090849,0.0093521,0.0096193,0.0098865,0.010154,0.010421,0.010688,0.010955,0.011223,0.01149,0.011757,0.012024,0.012291,0.012559,0.012826,0.013093,0.01336,0.013627,0.013895,0.014162,0.014429,0.014696,0.014963,0.015231,0.015498,0.015765,0.016032,0.016299,0.016567,0.016834,0.017101,0.017368,0.017635,0.017903,0.01817,0.018437,0.018704,0.018971,0.019239,0.019506,0.019773,0.02004,0.020307,0.020575,0.020842,0.021109,0.021376,0.021643,0.021911,0.022178,0.022445,0.022712,0.02298,0.023247,0.023514,0.023781,0.024048,0.024316,0.024583,0.02485,0.025117,0.025384,0.025652,0.025919,0.026186,0.026453,0.02672
1.6,0.00026698,0.00053396,0.00080093,0.0010679,0.0013349,0.0016019,0.0018688,0.0021358,0.0024028,0.0026698,0.0029368,0.0032037,0.0034707,0.0037377,0.0040047,0.0042716,0.0045386,0.0048056,0.0050726,0.0053396,0.0056065,0.0058735,0.0061405,0.0064075,0.0066745,0.0069414,0.0072084,0.0074754,0.0077424,0.0080093,0.0082763,0.0085433,0.0088103,0.0090773,0.0093442,0.0096112,0.0098782,0.010145,0.010412,0.010679,0.010946,0.011213,0.01148,0.011747,0.012014,0.012281,0.012548,0.012815,0.013082,0.013349,0.013616,0.013883,0.01415,0.014417,0.014684,0.014951,0.015218,0.015485,0.015752,0.016019,0.016286,0.016553,0.01682,0.017087,0.017354,0.017621,0.017888,0.018155,0.018421,0.018688,0.018955,0.019222,0.019489,0.019756,0.020023,0.02029,0.020557,0.020824,0.021091,0.021358,0.021625,0.021892,0.022159,0.022426,0.022693,0.02296,0.023227,0.023494,0.023761,0.024028,0.024295,0.024562,0.024829,0.025096,0.025363,0.02563,0.025897,0.026164,0.026431,0.026698
1.7,0.00026678,0.00053356,0.00080034,0.0010671,0.0013339,0.0016007,0.0018675,0.0021342,0.002401,0.0026678,0.0029346,0.0032014,0.0034681,0.0037349,0.0040017,0.0042685,0.0045352,0.004802,0.0050688,0.0053356,0.0056024,0.0058691,0.0061359,0.0064027,0.0066695,0.0069363,0.007203,0.0074698,0.0077366,0.0080034,0.0082702,0.0085369,0.0088037,0.0090705,0.0093373,0.0096041,0.0098708,0.010138,0.010404,0.010671,0.010938,0.011205,0.011472,0.011738,0.012005,0.012272,0.012539,0.012805,0.013072,0.013339,0.013606,0.013873,0.014139,0.014406,0.014673,0.01494,0.015206,0.015473,0.01574,0.016007,0.016274,0.01654,0.016807,0.017074,0.017341,0.017607,0.017874,0.018141,0.018408,0.018675,0.018941,0.019208,0.019475,0.019742,0.020008,0.020275,0.020542,0.020809,0.021076,0.021342,0.021609,0.021876,0.022143,0.022409,0.022676,0.022943,0.02321,0.023477,0.023743,0.02401,0.024277,0.024544,0.02481,0.025077,0.025344,0.025611,0.025878,0.026144,0.026411,0.026678
1.8,0.0002666,0.00053321,0.00079981,0.0010664,0.001333,0.0015996,0.0018662,0.0021328,0.0023994,0.002666,0.0029326,0.0031992,0.0034658,0.0037324,0.003999,0.0042656,0.0045323,0.0047989,0.0050655,0.0053321,0.0055987,0.0058653,0.0061319,0.0063985,0.0066651,0.0069317,0.0071983,0.0074649,0.0077315,0.0079981,0.0082647,0.0085313,0.0087979,0.0090645,0.0093311,0.0095977,0.0098643,0.010131,0.010398,0.010664,0.010931,0.011197,0.011464,0.011731,0.011997,0.012264,0.01253,0.012797,0.013064,0.01333,0.013597,0.013863,0.01413,0.014397,0.014663,0.01493,0.015196,0.015463,0.01573,0.015996,0.016263,0.016529,0.016796,0.017063,0.017329,0.017596,0.017862,0.018129,0.018396,0.018662,0.018929,0.019195,0.019462,0.019729,0.019995,0.020262,0.020528,0.020795,0.021062,0.021328,0.021595,0.021861,0.022128,0.022395,0.022661,0.022928,0.023194,0.023461,0.023728,0.023994,0.024261,0.024527,0.024794,0.025061,0.025327,0.025594,0.02586,0.026127,0.026394,0.02666
1.9,0.00026645,0.00053289,0.00079934,0.0010658,0.0013322,0.0015987,0.0018651,0.0021316,0.002398,0.0026645,0.0029309,0.0031973,0.0034638,0.0037302,0.0039967,0.0042631,0.0045296,0.004796,0.0050625,0.0053289,0.0055954,0.0058618,0.0061282,0.0063947,0.0066611,0.0069276,0.007194,0.0074605,0.0077269,0.0079934,0.0082598,0.0085263,0.0087927,0.0090591,0.0093256,0.009592,0.0098585,0.010125,0.010391,0.010658,0.010924,0.011191,0.011457,0.011724,0.01199,0.012256,0.012523,0.012789,0.013056,0.013322,0.013589,0.013855,0.014122,0.014388,0.014655,0.014921,0.015187,0.015454,0.01572,0.015987,0.016253,0.01652,0.016786,0.017053,0.017319,0.017585,0.017852,0.018118,0.018385,0.018651,0.018918,0.019184,0.019451,0.019717,0.019983,0.02025,0.020516,0.020783,0.021049,0.021316,0.021582,0.021849,0.022115,0.022381,0.022648,0.022914,0.023181,0.023447,0.023714,0.02398,0.024247,0.024513,0.024779,0.025046,0.025312,0.025579,0.025845,0.026112,0.026378,0.026645
2,0.0002663,0.00053261,0.00079891,0.0010652,0.0013315,0.0015978,0.0018641,0.0021304,0.0023967,0.002663,0.0029293,0.0031956,0.0034619,0.0037283,0.0039946,0.0042609,0.0045272,0.0047935,0.0050598,0.0053261,0.0055924,0.0058587,0.006125,0.0063913,0.0066576,0.0069239,0.0071902,0.0074565,0.0077228,0.0079891,0.0082554,0.0085217,0.008788,0.0090543,0.0093206,0.0095869,0.0098532,0.01012,0.010386,0.010652,0.010918,0.011185,0.011451,0.011717,0.011984,0.01225,0.012516,0.012783,0.013049,0.013315,0.013581,0.013848,0.014114,0.01438,0.014647,0.014913,0.015179,0.015446,0.015712,0.015978,0.016245,0.016511,0.016777,0.017043,0.01731,0.017576,0.017842,0.018109,0.018375,0.018641,0.018908,0.019174,0.01944,0.019706,0.019973,0.020239,0.020505,0.020772,0.021038,0.021304,0.021571,0.021837,0.022103,0.02237,0.022636,0.022902,0.023168,0.023435,0.023701,0.023967,0.024234,0.0245,0.024766,0.025033,0.025299,0.025565,0.025831,0.026098,0.026364,0.02663
2.1,0.00026618,0.00053235,0.00079853,0.0010647,0.0013309,0.0015971,0.0018632,0.0021294,0.0023956,0.0026618,0.0029279,0.0031941,0.0034603,0.0037265,0.0039926,0.0042588,0.004525,0.0047912,0.0050573,0.0053235,0.0055897,0.0058559,0.006122,0.0063882,0.0066544,0.0069206,0.0071867,0.0074529,0.0077191,0.0079853,0.0082514,0.0085176,0.0087838,0.00905,0.0093162,0.0095823,0.0098485,0.010115,0.010381,0.010647,0.010913,0.011179,0.011446,0.011712,0.011978,0.012244,0.01251,0.012776,0.013043,0.013309,0.013575,0.013841,0.014107,0.014373,0.01464,0.014906,0.015172,0.015438,0.015704,0.015971,0.016237,0.016503,0.016769,0.017035,0.017301,0.017568,0.017834,0.0181,0.018366,0.018632,0.018898,0.019165,0.019431,0.019697,0.019963,0.020229,0.020496,0.020762,0.021028,0.021294,0.02156,0.021826,0.022093,0.022359,0.022625,0.022891,0.023157,0.023423,0.02369,0.023956,0.024222,0.024488,0.024754,0.025021,0.025287,0.025553,0.025819,0.026085,0.026351,0.026618
2.2,0.00026606,0.00053212,0.00079818,0.0010642,0.0013303,0.0015964,0.0018624,0.0021285,0.0023945,0.0026606,0.0029267,0.0031927,0.0034588,0.0037248,0.0039909,0.004257,0.004523,0.0047891,0.0050551,0.0053212,0.0055872,0.0058533,0.0061194,0.0063854,0.0066515,0.0069175,0.0071836,0.0074497,0.0077157,0.0079818,0.0082478,0.0085139,0.00878,0.009046,0.0093121,0.0095781,0.0098442,0.01011,0.010376,0.010642,0.010908,0.011174,0.011441,0.011707,0.011973,0.012239,0.012505,0.012771,0.013037,0.013303,0.013569,0.013835,0.014101,0.014367,0.014633,0.014899,0.015165,0.015431,0.015698,0.015964,0.01623,0.016496,0.016762,0.017028,0.017294,0.01756,0.017826,0.018092,0.018358,0.018624,0.01889,0.019156,0.019422,0.019688,0.019954,0.020221,0.020487,0.020753,0.021019,0.021285,0.021551,0.021817,0.022083,0.022349,0.022615,0.022881,0.023147,0.023413,0.023679,0.023945,0.024211,0.024477,0.024744,0.02501,0.025276,0.025542,0.025808,0.026074,0.02634,0.026606
2.3,0.00026595,0.00053191,0.00079786,0.0010638,0.0013298,0.0015957,0.0018617,0.0021276,0.0023936,0.0026595,0.0029255,0.0031914,0.0034574,0.0037233,0.0039893,0.0042553,0.0045212,0.0047872,0.0050531,0.0053191,0.005585,0.005851,0.0061169,0.0063829,0.0066488,0.0069148,0.0071807,0.0074467,0.0077126,0.0079786,0.0082446,0.0085105,0.0087765,0.0090424,0.0093084,0.0095743,0.0098403,0.010106,0.010372,0.010638,0.010904,0.01117,0.011436,0.011702,0.011968,0.012234,0.0125,0.012766,0.013032,0.013298,0.013564,0.01383,0.014096,0.014361,0.014627,0.014893,0.015159,0.015425,0.015691,0.015957,0.016223,0.016489,0.016755,0.017021,0.017287,0.017553,0.017819,0.018085,0.018351,0.018617,0.018883,0.019149,0.019415,0.019681,0.019947,0.020212,0.020478,0.020744,0.02101,0.021276,0.021542,0.021808,0.022074,0.02234,0.022606,0.022872,0.023138,0.023404,0.02367,0.023936,0.024202,0.024468,0.024734,0.025,0.025266,0.025532,0.025797,0.026063,0.026329,0.026595
2.4,0.00026586,0.00053171,0.00079757,0.0010634,0.0013293,0.0015951,0.001861,0.0021268,0.0023927,0.0026586,0.0029244,0.0031903,0.0034561,0.003722,0.0039878,0.0042537,0.0045196,0.0047854,0.0050513,0.0053171,0.005583,0.0058488,0.0061147,0.0063805,0.0066464,0.0069123,0.0071781,0.007444,0.0077098,0.0079757,0.0082415,0.0085074,0.0087733,0.0090391,0.009305,0.0095708,0.0098367,0.010103,0.010368,0.010634,0.0109,0.011166,0.011432,0.011698,0.011964,0.012229,0.012495,0.012761,0.013027,0.013293,0.013559,0.013825,0.01409,0.014356,0.014622,0.014888,0.015154,0.01542,0.015686,0.015951,0.016217,0.016483,0.016749,0.017015,0.017281,0.017547,0.017812,0.018078,0.018344,0.01861,0.018876,0.019142,0.019408,0.019673,0.019939,0.020205,0.020471,0.020737,0.021003,0.021268,0.021534,0.0218,0.022066,0.022332,0.022598,0.022864,0.023129,0.023395,0.023661,0.023927,0.024193,0.024459,0.024725,0.02499,0.025256,0.025522,0.025788,0.026054,0.02632,0.026586
2.5,0.00026577,0.00053153,0.0007973,0.0010631,0.0013288,0.0015946,0.0018604,0.0021261,0.0023919,0.0026577,0.0029234,0.0031892,0.003455,0.0037207,0.0039865,0.0042523,0.004518,0.0047838,0.0050496,0.0053153,0.0055811,0.0058469,0.0061126,0.0063784,0.0066442,0.0069099,0.0071757,0.0074415,0.0077072,0.007973,0.0082388,0.0085045,0.0087703,0.0090361,0.0093018,0.0095676,0.0098334,0.010099,0.010365,0.010631,0.010896,0.011162,0.011428,0.011694,0.01196,0.012225,0.012491,0.012757,0.013023,0.013288,0.013554,0.01382,0.014086,0.014351,0.014617,0.014883,0.015149,0.015414,0.01568,0.015946,0.016212,0.016478,0.016743,0.017009,0.017275,0.017541,0.017806,0.018072,0.018338,0.018604,0.018869,0.019135,0.019401,0.019667,0.019933,0.020198,0.020464,0.02073,0.020996,0.021261,0.021527,0.021793,0.022059,0.022324,0.02259,0.022856,0.023122,0.023387,0.023653,0.023919,0.024185,0.024451,0.024716,0.024982,0.025248,0.025514,0.025779,0.026045,0.026311,0.026577
